,Incident ID,Incident Date,State,City Or County,Victims Injured,Victims Killed,Total Victims,Suspects Injured,Suspects Killed,Suspects Arrested,Total Suspects,Suspect Category,Total Incients,Casualty Category
3710,413001,"September 13, 2015",Florida,Ocala,5,1,6,0,0,3,3,Multiple suspects,1,Medium
3711,412996,"September 12, 2015",Louisiana,Shreveport,4,0,4,0,0,0,0,No suspects,4,Low
3712,412487,"September 12, 2015",New York,Rochester,3,2,5,1,0,1,2,Multiple suspects,4,Medium
3713,412529,"September 12, 2015",Minnesota,Minneapolis,6,0,6,0,0,3,3,Multiple suspects,4,Medium
3714,412539,"September 12, 2015",Minnesota,Minneapolis,3,1,4,0,0,0,0,No suspects,4,Low
3715,412557,"September 11, 2015",North Carolina,Charlotte,4,0,4,1,0,2,3,Multiple suspects,1,Low
3716,409856,"September 8, 2015",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,2,Low
3717,411888,"September 8, 2015",Georgia,Berlin,4,0,4,0,0,1,1,Single suspect,2,Low
3718,409732,"September 7, 2015",Indiana,Gary,4,2,6,0,0,0,0,No suspects,3,Medium
3719,409601,"September 7, 2015",Colorado,Denver,4,0,4,0,0,0,0,No suspects,3,Low
3720,412040,"September 7, 2015",Minnesota,Excelsior,0,4,4,0,1,0,1,Single suspect,3,Low
3721,408449,"September 5, 2015",North Carolina,Charlotte,3,1,4,0,0,0,0,No suspects,4,Low
3722,408276,"September 5, 2015",Florida,Daytona Beach,4,0,4,0,0,0,0,No suspects,4,Low
3723,409101,"September 5, 2015",Nevada,Las Vegas,3,1,4,0,0,0,0,No suspects,4,Low
3724,408256,"September 5, 2015",Missouri,Columbia,4,0,4,0,0,1,1,Single suspect,4,Low
3725,404167,"August 30, 2015",Tennessee,Memphis,4,1,5,0,0,0,0,No suspects,1,Medium
3726,404238,"August 29, 2015",Tennessee,Bristol,1,3,4,1,0,1,2,Multiple suspects,2,Low
3727,405133,"August 29, 2015",Texas,Tyler,3,1,4,0,0,4,4,Multiple suspects,2,Low
3728,403069,"August 28, 2015",New York,Brooklyn,3,1,4,0,0,1,1,Single suspect,1,Low
3729,402623,"August 27, 2015",Florida,Saint Augustine,2,2,4,0,0,1,1,Single suspect,2,Low
3730,403669,"August 27, 2015",California,Salinas,2,2,4,0,0,1,1,Single suspect,2,Low
3731,401884,"August 26, 2015",Minnesota,Minneapolis (Brooklyn Center),4,0,4,0,0,0,0,No suspects,3,Low
3732,402113,"August 26, 2015",Illinois,Chicago,2,2,4,0,0,1,1,Single suspect,3,Low
3733,402051,"August 26, 2015",Florida,West Palm Beach,2,2,4,0,0,0,0,No suspects,3,Low
3734,402108,"August 25, 2015",Louisiana,New Orleans,3,1,4,0,0,0,0,No suspects,1,Low
3735,400091,"August 23, 2015",California,Modesto,7,1,8,0,0,0,0,No suspects,1,Medium
3736,399564,"August 22, 2015",New Mexico,Roswell,1,3,4,0,0,0,0,No suspects,2,Low
3737,399883,"August 22, 2015",Florida,Orlando,4,0,4,0,0,0,0,No suspects,2,Low
3738,399212,"August 21, 2015",North Carolina,Durham,8,0,8,0,0,0,0,No suspects,2,Medium
3739,399367,"August 21, 2015",Ohio,Cincinnati,5,1,6,0,1,0,1,Single suspect,2,Medium
3740,398361,"August 19, 2015",New York,Rochester,3,3,6,0,0,3,3,Multiple suspects,1,Medium
3741,395844,"August 16, 2015",Texas,Fort Worth,6,0,6,0,0,0,0,No suspects,3,Medium
3742,395757,"August 16, 2015",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,3,Low
3743,395718,"August 16, 2015",South Carolina,Bennettsville,5,0,5,0,0,1,1,Single suspect,3,Medium
3744,395837,"August 15, 2015",Pennsylvania,Pittsburgh,3,1,4,0,0,0,0,No suspects,3,Low
3745,395694,"August 15, 2015",California,Los Angeles,4,0,4,0,0,0,0,No suspects,3,Low
3746,395549,"August 15, 2015",South Carolina,Orangeburg,3,1,4,0,0,1,1,Single suspect,3,Low
3747,392131,"August 10, 2015",California,Long Beach,4,0,4,0,0,0,0,No suspects,1,Low
3748,391263,"August 9, 2015",Mississippi,Forest,3,1,4,0,0,2,2,Multiple suspects,3,Low
3749,391219,"August 9, 2015",Michigan,Detroit,3,1,4,0,0,0,0,No suspects,3,Low
3750,391014,"August 9, 2015",Missouri,Kansas City,4,0,4,0,0,0,0,No suspects,3,Low
3751,390914,"August 8, 2015",North Carolina,Gastonia,3,1,4,0,1,0,1,Single suspect,3,Low
3752,390774,"August 8, 2015",Arkansas,Blytheville,11,1,12,0,0,1,1,Single suspect,3,Medium
3753,390526,"August 8, 2015",Texas,Houston,0,8,8,0,0,1,1,Single suspect,3,Medium
3754,390050,"August 7, 2015",Vermont,Barre,0,4,4,0,0,1,1,Single suspect,1,Low
3755,389057,"August 6, 2015",South Carolina,Columbia,4,0,4,0,0,0,0,No suspects,1,Low
3756,389149,"August 4, 2015",Missouri,Saint Louis,4,1,5,0,0,0,0,No suspects,1,Medium
3757,387194,"August 3, 2015",New York,Brooklyn,5,0,5,0,0,4,4,Multiple suspects,1,Medium
3758,385779,"August 2, 2015",New York,Brooklyn,9,0,9,0,0,0,0,No suspects,5,Medium
3759,386140,"August 2, 2015",Maryland,Baltimore,7,0,7,0,0,0,0,No suspects,5,Medium
3760,385824,"August 2, 2015",Illinois,Chicago,4,1,5,0,0,0,0,No suspects,5,Medium
3761,386066,"August 2, 2015",Georgia,Savannah,5,0,5,0,0,0,0,No suspects,5,Medium
3762,401742,"August 2, 2015",Illinois,Chicago,4,0,4,0,0,0,0,No suspects,5,Low
3763,386937,"August 1, 2015",Florida,Orlando,4,0,4,0,0,0,0,No suspects,1,Low
3764,384662,"July 30, 2015",Pennsylvania,Pittsburgh,4,0,4,0,0,0,0,No suspects,1,Low
3765,382459,"July 27, 2015",Illinois,Rockford,5,0,5,0,0,0,0,No suspects,1,Medium
3766,381814,"July 26, 2015",Missouri,Kansas City,3,2,5,0,0,0,0,No suspects,2,Medium
3767,382170,"July 26, 2015",Louisiana,New Orleans,4,0,4,0,0,0,0,No suspects,2,Low
3768,381433,"July 25, 2015",Virginia,Hopewell,4,0,4,0,0,1,1,Single suspect,1,Low
3769,382413,"July 24, 2015",Pennsylvania,Erie,3,2,5,2,0,4,6,Multiple suspects,1,Medium
3770,380162,"July 23, 2015",Louisiana,Lafayette,9,2,11,0,1,0,1,Single suspect,1,Medium
3771,382230,"July 22, 2015",Missouri,Saint Louis,6,0,6,0,0,2,2,Multiple suspects,2,Medium
3772,379166,"July 22, 2015",Georgia,Suwanee,0,4,4,0,1,0,1,Single suspect,2,Low
3773,378452,"July 21, 2015",Florida,Miami Gardens,3,1,4,0,0,1,1,Single suspect,1,Low
3774,377878,"July 20, 2015",New York,Bronx,6,0,6,0,0,0,0,No suspects,1,Medium
3775,377189,"July 19, 2015",Virginia,Suffolk,4,0,4,0,0,0,0,No suspects,3,Low
3776,377047,"July 19, 2015",Kentucky,Louisville,6,0,6,0,0,1,1,Single suspect,3,Medium
3777,377181,"July 19, 2015",North Carolina,Rocky Mount,4,0,4,0,0,0,0,No suspects,3,Low
3778,378102,"July 18, 2015",California,San Diego,4,0,4,0,0,0,0,No suspects,4,Low
3779,390936,"July 18, 2015",California,Santa Paula,4,0,4,1,0,1,2,Multiple suspects,4,Low
3780,376702,"July 18, 2015",Oregon,Salem,4,1,5,0,0,0,0,No suspects,4,Medium
3781,377423,"July 18, 2015",Louisiana,Baton Rouge,2,2,4,0,0,0,0,No suspects,4,Low
3782,376211,"July 17, 2015",Illinois,Chicago,5,0,5,0,0,0,0,No suspects,3,Medium
3783,376823,"July 17, 2015",District of Columbia,Washington,3,1,4,0,0,0,0,No suspects,3,Low
3784,376203,"July 17, 2015",Ohio,Cincinnati,4,0,4,0,0,0,0,No suspects,3,Low
3785,375773,"July 16, 2015",Texas,Dallas,4,0,4,1,0,1,2,Multiple suspects,2,Low
3786,375022,"July 16, 2015",Tennessee,Chattanooga,2,5,7,0,1,0,1,Single suspect,2,Medium
3787,375322,"July 15, 2015",Maryland,Baltimore,3,1,4,0,0,0,0,No suspects,5,Low
3788,375412,"July 15, 2015",Ohio,Cleveland,7,0,7,0,0,0,0,No suspects,5,Medium
3789,374630,"July 15, 2015",South Carolina,Holly Hill,1,4,5,0,0,5,5,Multiple suspects,5,Medium
3790,374602,"July 15, 2015",Georgia,Atlanta,4,0,4,0,0,0,0,No suspects,5,Low
3791,374965,"July 15, 2015",Michigan,Detroit,4,0,4,0,0,0,0,No suspects,5,Low
3792,374292,"July 14, 2015",Missouri,Saint Louis,4,0,4,0,0,0,0,No suspects,1,Low
3793,373993,"July 13, 2015",California,Norwalk,4,0,4,0,0,0,0,No suspects,2,Low
3794,373768,"July 13, 2015",California,Stockton,4,1,5,0,0,0,0,No suspects,2,Medium
3795,373095,"July 12, 2015",Illinois,River Forest,3,1,4,0,1,0,1,Single suspect,2,Low
3796,373063,"July 12, 2015",New Jersey,Jersey City,4,0,4,0,0,0,0,No suspects,2,Low
3797,370187,"July 7, 2015",Ohio,Cleveland,3,1,4,0,0,1,1,Single suspect,2,Low
3798,370474,"July 7, 2015",Maryland,Baltimore,1,3,4,0,0,0,0,No suspects,2,Low
3799,369014,"July 5, 2015",Louisiana,Shreveport,5,0,5,1,0,2,3,Multiple suspects,3,Medium
3800,368732,"July 5, 2015",Indiana,Fort Wayne,9,0,9,0,0,0,0,No suspects,3,Medium
3801,369196,"July 5, 2015",New Jersey,East Orange,3,1,4,0,0,0,0,No suspects,3,Low
3802,369410,"July 4, 2015",Kentucky,Louisville,4,0,4,0,0,0,0,No suspects,5,Low
3803,368987,"July 4, 2015",Massachusetts,Pittsfield,4,1,5,0,0,0,0,No suspects,5,Medium
3804,368867,"July 4, 2015",District of Columbia,Washington,3,1,4,0,0,4,4,Multiple suspects,5,Low
3805,368995,"July 4, 2015",New York,Syracuse,4,0,4,0,0,0,0,No suspects,5,Low
3806,369127,"July 4, 2015",Texas,San Antonio,4,0,4,0,0,0,0,No suspects,5,Low
3807,367780,"July 2, 2015",Indiana,Indianapolis,3,1,4,0,0,1,1,Single suspect,1,Low
3808,366046,"June 29, 2015",Florida,Opa Locka,4,0,4,0,0,0,0,No suspects,1,Low
3809,367099,"June 28, 2015",Illinois,Venice,6,0,6,0,0,2,2,Multiple suspects,3,Medium
3810,365391,"June 28, 2015",Michigan,Detroit,5,0,5,0,0,1,1,Single suspect,3,Medium
3811,365399,"June 28, 2015",Delaware,Harrington,6,0,6,0,0,2,2,Multiple suspects,3,Medium
3812,364872,"June 27, 2015",Massachusetts,Taunton,3,1,4,0,0,1,1,Single suspect,2,Low
3813,364789,"June 27, 2015",Michigan,Detroit,4,0,4,0,0,0,0,No suspects,2,Low
3814,364210,"June 25, 2015",Louisiana,New Orleans,4,0,4,0,0,0,0,No suspects,1,Low
3815,363418,"June 24, 2015",New York,New York (Manhattan),4,0,4,0,0,0,0,No suspects,1,Low
3816,361948,"June 22, 2015",Pennsylvania,Philadelphia,7,0,7,0,0,2,2,Multiple suspects,1,Medium
3817,361708,"June 21, 2015",Kentucky,Lexington,4,1,5,0,0,0,0,No suspects,1,Medium
3818,361198,"June 20, 2015",Pennsylvania,Philadelphia,10,0,10,0,0,1,1,Single suspect,3,Medium
3819,360895,"June 20, 2015",North Carolina,Morven,4,0,4,0,0,2,2,Multiple suspects,3,Low
3820,361212,"June 20, 2015",Michigan,Detroit,11,1,12,0,0,0,0,No suspects,3,Medium
3821,361014,"June 19, 2015",Rhode Island,Woonsocket,4,0,4,0,0,1,1,Single suspect,1,Low
3822,359830,"June 17, 2015",South Carolina,Charleston,0,9,9,0,0,1,1,Single suspect,1,Medium
3823,359215,"June 16, 2015",Florida,Miami Gardens,4,0,4,0,0,1,1,Single suspect,1,Low
3824,358117,"June 15, 2015",New York,Brooklyn,4,0,4,0,0,0,0,No suspects,1,Low
3825,357597,"June 14, 2015",New Jersey,Camden,3,1,4,0,0,0,0,No suspects,3,Low
3826,357667,"June 14, 2015",Oklahoma,Tulsa,4,0,4,0,0,0,0,No suspects,3,Low
3827,357611,"June 14, 2015",Missouri,Saint Louis,4,0,4,0,0,0,0,No suspects,3,Low
3828,357732,"June 13, 2015",Georgia,Fayetteville,4,1,5,0,0,1,1,Single suspect,5,Medium
3829,357590,"June 13, 2015",Oklahoma,Oklahoma City,4,0,4,0,0,2,2,Multiple suspects,5,Low
3830,357770,"June 13, 2015",Georgia,Milledgeville,3,1,4,0,0,0,0,No suspects,5,Low
3831,357701,"June 13, 2015",New York,Bronx,5,0,5,0,0,0,0,No suspects,5,Medium
3832,357164,"June 13, 2015",Ohio,Columbus,1,4,5,0,0,2,2,Multiple suspects,5,Medium
3833,357220,"June 12, 2015",Florida,Allapattah,4,0,4,0,0,0,0,No suspects,1,Low
3834,356065,"June 11, 2015",Connecticut,Bridgeport,8,1,9,0,0,2,2,Multiple suspects,2,Medium
3835,355883,"June 11, 2015",Texas,Houston,3,1,4,0,0,0,0,No suspects,2,Low
3836,355644,"June 10, 2015",California,Los Angeles,3,1,4,0,0,0,0,No suspects,1,Low
3837,355267,"June 9, 2015",Missouri,Saint Louis,3,1,4,0,0,0,0,No suspects,1,Low
3838,353854,"June 7, 2015",Montana,Deer Lodge,0,4,4,0,1,0,1,Single suspect,1,Low
3839,353536,"June 6, 2015",New York,Buffalo,4,1,5,0,0,1,1,Single suspect,2,Medium
3840,353037,"June 6, 2015",Illinois,Chicago,5,0,5,0,0,0,0,No suspects,2,Medium
3841,353382,"June 5, 2015",Iowa,Davenport,5,0,5,0,0,0,0,No suspects,2,Medium
3842,352779,"June 5, 2015",Louisiana,New Orleans,3,1,4,0,0,0,0,No suspects,2,Low
3843,351936,"June 3, 2015",New York,Wyandanch,1,3,4,0,0,0,0,No suspects,1,Low
3844,350182,"May 31, 2015",Georgia,Conyers,2,2,4,0,1,0,1,Single suspect,4,Low
3845,350163,"May 31, 2015",Ohio,Cleveland,1,2,3,0,1,0,1,Single suspect,4,Low
3846,350021,"May 31, 2015",Maryland,Springdale,3,1,4,0,0,0,0,No suspects,4,Low
3847,349976,"May 31, 2015",Connecticut,New Haven,5,0,5,0,0,1,1,Single suspect,4,Medium
3848,349289,"May 30, 2015",California,San Diego,4,0,4,0,0,0,0,No suspects,1,Low
3849,348606,"May 28, 2015",Nebraska,Omaha,4,0,4,0,0,0,0,No suspects,3,Low
3850,348620,"May 28, 2015",Illinois,Chicago,5,0,5,0,0,0,0,No suspects,3,Medium
3851,348673,"May 28, 2015",Pennsylvania,Chester,3,1,4,0,0,0,0,No suspects,3,Low
3852,346725,"May 26, 2015",Louisiana,New Orleans,2,2,4,0,0,0,0,No suspects,1,Low
3853,346097,"May 25, 2015",Illinois,Decatur,4,1,5,0,0,1,1,Single suspect,1,Medium
3854,345681,"May 24, 2015",Massachusetts,Brockton,5,0,5,0,0,1,1,Single suspect,4,Medium
3855,345749,"May 24, 2015",Michigan,Flint,7,0,7,0,0,1,1,Single suspect,4,Medium
3856,346320,"May 24, 2015",Alabama,Montgomery,3,1,4,0,0,2,2,Multiple suspects,4,Low
3857,346179,"May 24, 2015",Missouri,Saint Louis,4,0,4,0,0,0,0,No suspects,4,Low
3858,346202,"May 23, 2015",California,Fresno,2,2,4,0,0,0,0,No suspects,1,Low
3859,344302,"May 20, 2015",Maryland,Baltimore,3,1,4,0,0,3,3,Multiple suspects,1,Low
3860,343106,"May 18, 2015",Missouri,Kinloch,4,0,4,0,0,0,0,No suspects,2,Low
3861,342589,"May 18, 2015",Florida,Miami,4,1,5,0,0,0,0,No suspects,2,Medium
3862,341622,"May 17, 2015",Texas,Waco,18,9,27,0,0,0,0,No suspects,1,High
3863,341465,"May 16, 2015",Wisconsin,Milwaukee,5,0,5,0,0,3,3,Multiple suspects,3,Medium
3864,341162,"May 16, 2015",New York,Rochester,4,0,4,0,0,0,0,No suspects,3,Low
3865,341232,"May 16, 2015",Maryland,Baltimore,5,0,5,0,0,0,0,No suspects,3,Medium
3866,339229,"May 12, 2015",Arizona,Tucson,0,4,4,0,1,0,1,Single suspect,2,Low
3867,340280,"May 12, 2015",Maryland,Capitol Heights,4,1,5,0,0,0,0,No suspects,2,Medium
3868,337855,"May 10, 2015",Ohio,Cleveland,4,1,5,0,0,1,1,Single suspect,3,Medium
3869,338034,"May 10, 2015",New Jersey,Jersey City,4,0,4,0,0,5,5,Multiple suspects,3,Low
3870,337767,"May 10, 2015",New Jersey,Newark,3,1,4,0,0,4,4,Multiple suspects,3,Low
3871,335903,"May 7, 2015",Ohio,Cincinnati,4,0,4,0,0,0,0,No suspects,2,Low
3872,336622,"May 7, 2015",Michigan,Detroit,4,0,4,0,0,8,8,Multiple suspects,2,Low
3873,334681,"May 4, 2015",New York,Buffalo,3,1,4,0,0,0,0,No suspects,1,Low
3874,334033,"May 3, 2015",Indiana,South Bend,4,0,4,0,0,1,1,Single suspect,5,Low
3875,334047,"May 3, 2015",New York,Bronx,4,0,4,0,0,0,0,No suspects,5,Low
3876,333576,"May 3, 2015",Ohio,Dayton,6,1,7,0,0,0,0,No suspects,5,Medium
3877,333584,"May 3, 2015",Texas,Houston,6,0,6,0,0,0,0,No suspects,5,Medium
3878,333750,"May 3, 2015",Wisconsin,Menasha,1,3,4,0,1,0,1,Single suspect,5,Low
3879,332732,"May 1, 2015",Wisconsin,Milwaukee,3,2,5,0,0,2,2,Multiple suspects,1,Medium
3880,330611,"April 27, 2015",New York,Brooklyn,4,2,6,0,0,1,1,Single suspect,2,Medium
3881,330750,"April 27, 2015",Arizona,Gila Bend,2,2,4,0,0,0,0,No suspects,2,Low
3882,329463,"April 25, 2015",New Jersey,Trenton,4,0,4,0,0,0,0,No suspects,2,Low
3883,329322,"April 25, 2015",New York,Gates,6,1,7,0,0,1,1,Single suspect,2,Medium
3884,326792,"April 21, 2015",Texas,Killeen,3,2,5,0,0,1,1,Single suspect,1,Medium
3885,325862,"April 19, 2015",Virginia,Richmond,4,0,4,0,0,0,0,No suspects,1,Low
3886,327341,"April 18, 2015",Alabama,Montgomery,5,0,5,0,0,0,0,No suspects,5,Medium
3887,325445,"April 18, 2015",Pennsylvania,Williamsport,5,0,5,0,0,2,2,Multiple suspects,5,Medium
3888,325166,"April 18, 2015",North Carolina,Lumberton,3,1,4,0,0,0,0,No suspects,5,Low
3889,325207,"April 18, 2015",North Carolina,Charlotte,4,0,4,0,0,0,0,No suspects,5,Low
3890,325618,"April 18, 2015",New Jersey,Paterson,3,1,4,0,0,2,2,Multiple suspects,5,Low
3891,324424,"April 16, 2015",Arizona,Phoenix,0,4,4,0,1,0,1,Single suspect,1,Low
3892,319808,"April 7, 2015",Georgia,Rome,3,1,4,0,0,1,1,Single suspect,1,Low
3893,318125,"April 5, 2015",Pennsylvania,Pittsburgh,3,1,4,0,0,0,0,No suspects,4,Low
3894,318221,"April 5, 2015",Kentucky,Louisville,4,1,5,0,0,0,0,No suspects,4,Medium
3895,318297,"April 5, 2015",Indiana,Indianapolis,5,0,5,0,0,1,1,Single suspect,4,Medium
3896,318531,"April 5, 2015",Michigan,Benton Harbor,4,0,4,0,0,0,0,No suspects,4,Low
3897,317165,"April 3, 2015",Florida,Daytona Beach,4,0,4,0,0,2,2,Multiple suspects,1,Low
3898,316795,"April 2, 2015",Maryland,Baltimore,5,0,5,0,0,0,0,No suspects,1,Medium
3899,314044,"March 27, 2015",Florida,Panama City Beach,7,0,7,0,0,1,1,Single suspect,1,Medium
3900,313304,"March 26, 2015",Texas,Amarillo,4,0,4,0,0,0,0,No suspects,1,Low
3901,312119,"March 24, 2015",Indiana,Indianapolis,0,4,4,0,0,0,0,No suspects,1,Low
3902,311922,"March 23, 2015",Tennessee,Clarksville,4,1,5,0,0,0,0,No suspects,1,Medium
3903,311348,"March 22, 2015",New Mexico,Albuquerque,6,1,7,0,0,0,0,No suspects,1,Medium
3904,310573,"March 21, 2015",Florida,Tampa,4,0,4,0,0,1,1,Single suspect,1,Low
3905,310356,"March 20, 2015",Oklahoma,Oklahoma City,4,0,4,0,0,0,0,No suspects,2,Low
3906,468151,"March 20, 2015",Texas,Lancaster,5,1,6,0,0,0,0,No suspects,2,Medium
3907,308839,"March 18, 2015",New Jersey,Newark,3,1,4,0,0,0,0,No suspects,2,Low
3908,308728,"March 18, 2015",Arizona,Mesa,5,1,6,0,0,1,1,Single suspect,2,Medium
3909,308687,"March 17, 2015",California,Stockton,4,3,7,0,0,0,0,No suspects,1,Medium
3910,307512,"March 15, 2015",California,Compton,4,0,4,0,0,0,0,No suspects,1,Low
3911,306897,"March 14, 2015",Georgia,Atlanta,5,0,5,0,0,0,0,No suspects,2,Medium
3912,308201,"March 14, 2015",California,Coachella,4,0,4,0,0,0,0,No suspects,2,Low
3913,305907,"March 13, 2015",Mississippi,Brookhaven,3,2,5,0,0,1,1,Single suspect,1,Medium
3914,304238,"March 10, 2015",Georgia,Columbus,5,0,5,0,0,0,0,No suspects,1,Medium
3915,303659,"March 9, 2015",Illinois,Chicago,3,1,4,0,0,0,0,No suspects,1,Low
3916,302786,"March 8, 2015",South Carolina,Seneca,3,1,4,0,0,0,0,No suspects,1,Low
3917,491864,"March 7, 2015",Missouri,Saint Louis,4,0,4,0,0,1,1,Single suspect,1,Low
3918,300860,"March 4, 2015",California,San Bernardino,4,3,7,0,0,0,0,No suspects,1,Medium
3919,300660,"March 1, 2015",Florida,Orlando,4,0,4,0,0,0,0,No suspects,2,Low
3920,299344,"March 1, 2015",Michigan,Detroit,5,1,6,0,0,2,2,Multiple suspects,2,Medium
3921,299190,"February 28, 2015",Maryland,Baltimore,3,1,4,0,0,0,0,No suspects,1,Low
3922,298122,"February 26, 2015",Missouri,Tyrone,1,7,8,0,1,0,1,Single suspect,1,Medium
3923,297681,"February 25, 2015",Texas,Houston,0,3,3,1,0,0,1,Single suspect,1,Low
3924,588835,"February 23, 2015",Florida,Daytona Beach,4,0,4,0,0,1,1,Single suspect,1,Low
3925,296215,"February 22, 2015",Texas,Killeen,1,3,4,0,1,0,1,Single suspect,3,Low
3926,296327,"February 22, 2015",South Carolina,Charleston,4,0,4,0,0,1,1,Single suspect,3,Low
3927,296121,"February 22, 2015",Georgia,Clarkesville,2,2,4,0,1,0,1,Single suspect,3,Low
3928,295871,"February 20, 2015",California,Sacramento,4,0,4,0,0,0,0,No suspects,1,Low
3929,295502,"February 17, 2015",Arkansas,Little Rock,3,1,4,0,0,0,0,No suspects,1,Low
3930,293883,"February 15, 2015",California,Long Beach,5,0,5,0,0,5,5,Multiple suspects,1,Medium
3931,290626,"February 9, 2015",Florida,New Port Richey,1,3,4,0,0,0,0,No suspects,1,Low
3932,290510,"February 8, 2015",Tennessee,Friendship,6,0,6,0,0,0,0,No suspects,1,Medium
3933,289811,"February 7, 2015",Georgia,Douglasville,2,4,6,0,1,0,1,Single suspect,1,Medium
3934,290098,"February 6, 2015",Oklahoma,Tulsa,3,1,4,1,0,2,3,Multiple suspects,1,Low
3935,289146,"February 5, 2015",Ohio,Beachwood (Warrensville Heights),3,3,6,0,0,1,1,Single suspect,1,Medium
3936,287529,"February 1, 2015",New York,Syracuse,6,0,6,0,0,1,1,Single suspect,2,Medium
3937,287031,"February 1, 2015",New York,New York (Manhattan),4,1,5,0,0,2,2,Multiple suspects,2,Medium
3938,286810,"January 31, 2015",Georgia,Lagrange,0,4,4,0,0,1,1,Single suspect,1,Low
3939,285549,"January 28, 2015",Georgia,Ellenwood,3,1,4,0,0,0,0,No suspects,1,Low
3940,285123,"January 26, 2015",California,Stockton,3,1,4,0,0,0,0,No suspects,1,Low
3941,282956,"January 24, 2015",New York,Arverne (Queens),1,3,4,0,1,0,1,Single suspect,2,Low
3942,283041,"January 24, 2015",Nebraska,Omaha,5,3,8,0,0,0,0,No suspects,2,Medium
3943,283115,"January 23, 2015",Massachusetts,Boston,6,0,6,0,0,0,0,No suspects,1,Medium
3944,281663,"January 20, 2015",Tennessee,Clarksville,3,1,4,0,0,1,1,Single suspect,1,Low
3945,281039,"January 19, 2015",Texas,San Antonio,5,2,7,0,0,3,3,Multiple suspects,1,Medium
3946,278927,"January 13, 2015",Illinois,Rockford,2,2,4,0,0,1,1,Single suspect,2,Low
3947,298773,"January 13, 2015",Virginia,Portsmouth,5,0,5,0,0,0,0,No suspects,2,Medium
3948,276845,"January 11, 2015",North Carolina,Hope Mills,5,2,7,0,0,3,3,Multiple suspects,3,Medium
3949,277480,"January 11, 2015",Florida,Lakeland,3,1,4,0,0,2,2,Multiple suspects,3,Low
3950,276766,"January 11, 2015",California,San Jose,5,0,5,0,0,0,0,No suspects,3,Medium
3951,276536,"January 10, 2015",Kansas,Wichita,2,2,4,0,0,1,1,Single suspect,1,Low
3952,276459,"January 9, 2015",California,San Francisco,0,4,4,0,0,1,1,Single suspect,1,Low
3953,275986,"January 8, 2015",Massachusetts,Boston,3,1,4,0,0,0,0,No suspects,1,Low
3954,275064,"January 7, 2015",Tennessee,Chattanooga,3,1,4,0,0,1,1,Single suspect,1,Low
3955,274867,"January 6, 2015",Florida,Miami,3,1,4,0,0,0,0,No suspects,1,Low
3956,273535,"January 4, 2015",Virginia,Roanoke,4,2,6,0,0,2,2,Multiple suspects,2,Medium
3957,273397,"January 4, 2015",Texas,Dallas,1,3,4,0,0,1,1,Single suspect,2,Low
3958,273965,"January 2, 2015",Georgia,Savannah,4,1,5,0,0,1,1,Single suspect,1,Medium
3959,272016,"January 1, 2015",Tennessee,Memphis,5,0,5,0,0,2,2,Multiple suspects,1,Medium
3960,271363,"December 29, 2014",Louisiana,New Orleans,4,0,4,0,0,0,0,No suspects,1,Low
3961,269679,"December 27, 2014",California,Los Angeles,3,1,4,0,0,0,0,No suspects,2,Low
3962,270036,"December 27, 2014",California,Sacramento,4,0,4,0,0,0,0,No suspects,2,Low
3963,269167,"December 26, 2014",Illinois,East St. Louis,3,1,4,0,0,0,0,No suspects,1,Low
3964,268598,"December 24, 2014",Missouri,Saint Louis,3,1,4,0,0,0,0,No suspects,1,Low
3965,267792,"December 23, 2014",Kentucky,Winchester,3,1,4,0,0,2,2,Multiple suspects,1,Low
3966,268282,"December 22, 2014",Michigan,Detroit,3,1,4,0,0,0,0,No suspects,3,Low
3967,282186,"December 22, 2014",New York,Webster,2,3,5,0,1,0,1,Single suspect,3,Medium
